chr	start	end	interval_id	num_peaks	num_samples	MV411_1_773_R1.bool	MV411_2_774_R1.bool	MV411_1_773_R1.fc	MV411_2_774_R1.fc	MV411_1_773_R1.qval	MV411_2_774_R1.qval	MV411_1_773_R1.pval	MV411_2_774_R1.pval	MV411_1_773_R1.start	MV411_2_774_R1.start	MV411_1_773_R1.end	MV411_2_774_R1.end	MV411_1_773_R1.summit	MV411_2_774_R1.summit	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
chr12	64164120	64164311	Interval_273	1	1	TRUE	FALSE	5.5378	NA	5.85255	NA	10.08339	NA	64164120	NA	64164311	NA	102	NA	NA	Intergenic	NA	58055	C12orf66								
chr12	66901237	66901477	Interval_274	1	1	TRUE	FALSE	5.70714	NA	13.89568	NA	18.4972	NA	66901237	NA	66901477	NA	143	NA	NA	intron (GRIP1, intron 1 of 24)	NA	167873	GRIP1								
chr12	70459863	70460083	Interval_275	1	1	TRUE	FALSE	6.44902	NA	8.49165	NA	12.87891	NA	70459863	NA	70460083	NA	126	NA	NA	Intergenic	NA	93691	KCNMB4								
chr12	75977942	75978279	Interval_276	1	1	TRUE	FALSE	8.98975	NA	18.51328	NA	23.26225	NA	75977942	NA	75978279	NA	144	NA	NA	Intergenic	NA	53665	PHLDA1								
chr12	76588950	76589250	Interval_277	1	1	TRUE	FALSE	5.23755	NA	6.33963	NA	10.60011	NA	76588950	NA	76589250	NA	182	NA	NA	Intergenic	NA	-29303	OSBPL8								
chr12	77741524	77741729	Interval_278	1	1	TRUE	FALSE	5.08219	NA	5.02144	NA	9.19631	NA	77741524	NA	77741729	NA	137	NA	NA	intron (NAV3, intron 2 of 39)	NA	-34156	LOC101928207								
chr12	79056896	79057091	Interval_279	1	1	TRUE	FALSE	4.06863	NA	2.91785	NA	6.9063	NA	79056896	NA	79057091	NA	20	NA	NA	intron (SYT1, intron 2 of 9)	NA	192280	SYT1								
chr12	81810284	81810563	Interval_280	1	1	TRUE	FALSE	8.17523	NA	14.1962	NA	18.81061	NA	81810284	NA	81810563	NA	174	NA	NA	Intergenic	NA	-51735	PPFIA2								
chr12	89051128	89051502	Interval_281	1	1	TRUE	FALSE	6.46255	NA	13.25766	NA	17.83555	NA	89051128	NA	89051502	NA	171	NA	NA	Intergenic	NA	-31623	RP11-13A1.1								
chr12	89162819	89163080	Interval_282	1	1	TRUE	FALSE	5.54413	NA	8.56499	NA	12.95411	NA	89162819	NA	89163080	NA	143	NA	NA	Intergenic	NA	-143258	RP11-13A1.1								
chr12	89756779	89757052	Interval_283	1	1	TRUE	FALSE	6.43098	NA	10.89215	NA	15.37852	NA	89756779	NA	89757052	NA	129	NA	NA	Intergenic	NA	47961	LINC00936								
chr12	92190364	92190563	Interval_284	1	1	TRUE	FALSE	6.63514	NA	9.3554	NA	13.77557	NA	92190364	NA	92190563	NA	61	NA	NA	Intergenic	NA	43780	LOC101928617								
chr12	95326536	95326723	Interval_285	1	1	TRUE	FALSE	6.22121	NA	7.58669	NA	11.92579	NA	95326536	NA	95326723	NA	79	NA	NA	Intergenic	NA	16702	MIR3685								
chr12	100576739	100577021	Interval_286	1	1	TRUE	FALSE	6.89915	NA	10.37248	NA	14.83405	NA	100576739	NA	100577021	NA	160	NA	NA	intron (GAS2L3, intron 1 of 8)	NA	3197	GAS2L3								
chr12	101857087	101857442	Interval_287	1	1	TRUE	FALSE	6.93493	NA	11.70036	NA	16.22664	NA	101857087	NA	101857442	NA	179	NA	NA	Intergenic	NA	-20177	DRAM1								
chr12	102879214	102879479	Interval_288	1	1	TRUE	FALSE	4.83431	NA	9.35928	NA	13.7817	NA	102879214	NA	102879479	NA	96	NA	NA	intron (PAH, intron 3 of 12)	NA	38256	PAH								
chr12	105835524	105835900	Interval_289	1	1	TRUE	FALSE	11.59884	NA	28.77018	NA	33.76695	NA	105835524	NA	105835900	NA	171	NA	NA	Intergenic	NA	128938	CASC18								
chr12	106288518	106288778	Interval_290	1	1	TRUE	FALSE	6.3598	NA	10.05867	NA	14.51252	NA	106288518	NA	106288778	NA	136	NA	NA	Intergenic	NA	-13383	TCP11L2								
chr12	107820992	107821256	Interval_291	1	1	TRUE	FALSE	4.9351	NA	6.71844	NA	11.00531	NA	107820992	NA	107821256	NA	134	NA	NA	Intergenic	NA	18196	LOC101929187								
chr12	110649380	110649742	Interval_292	1	1	TRUE	FALSE	6.3098	NA	12.37732	NA	16.93061	NA	110649380	NA	110649742	NA	133	NA	NA	TTS (TCTN1)	NA	35433	TCTN1								
chr12	112140751	112140935	Interval_293	1	1	TRUE	FALSE	5.31845	NA	7.06023	NA	11.36076	NA	112140751	NA	112140935	NA	79	NA	NA	exon (TRAFD1, exon 5 of 12)	NA	15298	TRAFD1								
chr12	113422139	113422342	Interval_294	1	1	TRUE	FALSE	5.60757	NA	7.96675	NA	12.31957	NA	113422139	NA	113422342	NA	140	NA	NA	promoter-TSS (SDSL)	NA	-170	SDSL								
chr12	116088016	116088200	Interval_295	1	1	TRUE	FALSE	5.34392	NA	6.44177	NA	10.70584	NA	116088016	NA	116088200	NA	97	NA	NA	intron (MED13L, intron 4 of 30)	NA	60486	MIR620								
chr12	118399083	118399373	Interval_296	1	1	TRUE	FALSE	4.12521	NA	2.66167	NA	6.62034	NA	118399083	NA	118399373	NA	227	NA	NA	intron (SUDS3, intron 6 of 11)	NA	22675	SUDS3								
chr12	121038961	121039368	Interval_297	1	1	TRUE	FALSE	7.68451	NA	18.7696	NA	23.53056	NA	121038961	NA	121039368	NA	134	NA	NA	promoter-TSS (OASL)	NA	77	OASL								
chr12	122703331	122703545	Interval_298	1	1	TRUE	FALSE	5.21422	NA	5.85255	NA	10.08017	NA	122703331	NA	122703545	NA	94	NA	NA	promoter-TSS (HCAR2)	NA	-81	HCAR2								
chr12	125552525	125552882	Interval_299	2	2	TRUE	TRUE	13.26554	8.39476	37.17733	8.08853	42.35358	13.25718	125552525	125552641	125552882	125552786	158	35	NA	intron (TMEM132B, intron 4 of 8)	NA	334135	TMEM132B								
chr12	127149261	127149667	Interval_300	2	2	TRUE	TRUE	15.78903	12.44453	44.2663	16.66556	49.58872	22.12071	127149262	127149261	127149667	127149458	164	153	NA	Intergenic	NA	-89067	RP11-575F12.1								
chr12	127809378	127809574	Interval_301	1	1	TRUE	FALSE	4.83235	NA	5.0719	NA	9.25272	NA	127809378	NA	127809574	NA	60	NA	NA	Intergenic	NA	-72141	FLJ37505								
chr12	131234001	131234314	Interval_302	2	2	TRUE	TRUE	13.27264	9.51352	33.94772	10.35423	39.05491	15.60935	131234001	131234128	131234314	131234208	127	36	NA	Intergenic	NA	-61370	LOC100128002								
chr13	16709062	16709141	Interval_303	1	1	FALSE	TRUE	NA	13.90859	NA	19.98017	NA	25.52852	NA	16709062	NA	16709141	NA	34	NA	Intergenic	NA	-1486195	FAM230C								
chr13	17390256	17390325	Interval_304	1	1	FALSE	TRUE	NA	8.05234	NA	7.39759	NA	12.54761	NA	17390256	NA	17390325	NA	17	NA	Intergenic	NA	-805006	FAM230C								
chr13	17742854	17742928	Interval_305	1	1	FALSE	TRUE	NA	11.7125	NA	15.04468	NA	20.45328	NA	17742854	NA	17742928	NA	32	NA	Intergenic	NA	-452406	FAM230C								
chr13	17752017	17752208	Interval_306	2	2	TRUE	TRUE	2.74447	11.42178	3.7917	14.45036	7.86097	19.83693	17752017	17752023	17752208	17752098	180	36	NA	Intergenic	NA	-443184	FAM230C								
chr13	17764920	17765105	Interval_307	1	1	TRUE	FALSE	7.58804	NA	12.33428	NA	16.88289	NA	17764920	NA	17765105	NA	95	NA	NA	Intergenic	NA	-430284	FAM230C								
chr13	18212073	18212174	Interval_308	1	1	FALSE	TRUE	NA	10.35584	NA	56.24347	NA	62.98018	NA	18212073	NA	18212174	NA	47	NA	intron (FAM230C, intron 1 of 7)	NA	16827	FAM230C								
chr13	18213571	18213643	Interval_309	1	1	FALSE	TRUE	NA	11.30789	NA	14.22277	NA	19.60233	NA	18213571	NA	18213643	NA	42	NA	intron (FAM230C, intron 1 of 7)	NA	18310	FAM230C								
chr13	19713566	19713957	Interval_310	2	2	TRUE	TRUE	19.07378	6.99563	63.88556	5.3753	69.55237	10.39977	19713566	19713717	19713957	19713822	182	53	NA	intron (PSPC1, intron 7 of 9)	NA	69224	PSPC1								
chr13	20420042	20420253	Interval_311	1	1	TRUE	FALSE	5.73807	NA	10.91465	NA	15.40181	NA	20420042	NA	20420253	NA	81	NA	NA	intron (CRYL1, intron 4 of 6)	NA	13698	MIR4499								
chr13	22482555	22482948	Interval_312	1	1	TRUE	FALSE	10.13428	NA	34.57948	NA	39.6987	NA	22482555	NA	22482948	NA	235	NA	NA	Intergenic	NA	272467	LINC00540								
chr13	26919318	26919724	Interval_313	2	2	TRUE	TRUE	10.82154	7.32391	35.98091	6.18982	41.13093	11.27415	26919318	26919528	26919724	26919604	239	15	NA	Intergenic	NA	-158736	GPR12								
chr13	28245308	28245716	Interval_314	1	1	TRUE	FALSE	3.50545	NA	5.08866	NA	9.27005	NA	28245308	NA	28245716	NA	215	NA	NA	intron (PAN3, intron 6 of 18)	NA	13011	RNU6-82P								
chr13	29165884	29166111	Interval_315	1	1	TRUE	FALSE	4.03909	NA	7.01682	NA	11.31445	NA	29165884	NA	29166111	NA	106	NA	NA	intron (MTUS2, intron 3 of 13)	NA	-262642	MTUS2								
chr13	30002686	30002924	Interval_316	1	1	TRUE	FALSE	4.18146	NA	6.25565	NA	10.50686	NA	30002686	NA	30002924	NA	80	NA	NA	Intergenic	NA	66274	LINC00544								
chr13	30743262	30743643	Interval_317	1	1	TRUE	FALSE	10.14855	NA	47.4027	NA	52.77392	NA	30743262	NA	30743643	NA	200	NA	NA	intron (ALOX5AP, intron 1 of 4)	NA	7945	ALOX5AP								
chr13	35139624	35139906	Interval_318	1	1	TRUE	FALSE	5.87765	NA	9.2589	NA	13.67614	NA	35139624	NA	35139906	NA	133	NA	NA	intron (NBEA, intron 17 of 34)	NA	336930	MAB21L1								
chr13	35356608	35356831	Interval_319	1	1	TRUE	FALSE	3.65723	NA	5.17898	NA	9.36461	NA	35356608	NA	35356831	NA	133	NA	NA	intron (NBEA, intron 38 of 58)	NA	119975	MAB21L1								
chr13	35993060	35993365	Interval_320	1	1	TRUE	FALSE	6.78562	NA	17.35175	NA	22.06803	NA	35993060	NA	35993365	NA	171	NA	NA	intron (DCLK1, intron 3 of 17)	NA	138164	DCLK1								
chr13	35994318	35994554	Interval_321	1	1	TRUE	FALSE	3.08115	NA	2.99221	NA	6.98403	NA	35994318	NA	35994554	NA	81	NA	NA	intron (DCLK1, intron 3 of 17)	NA	136941	DCLK1								
chr13	35994621	35994991	Interval_322	1	1	TRUE	FALSE	4.23987	NA	5.5886	NA	9.79599	NA	35994621	NA	35994991	NA	300	NA	NA	intron (DCLK1, intron 3 of 17)	NA	136571	DCLK1								
chr13	36417960	36418265	Interval_323	1	1	TRUE	FALSE	3.65723	NA	5.17898	NA	9.36461	NA	36417960	NA	36418265	NA	193	NA	NA	Intergenic	NA	-14159	CCNA1								
chr13	36976308	36976505	Interval_324	1	1	TRUE	FALSE	5.0178	NA	7.87251	NA	12.22141	NA	36976308	NA	36976505	NA	115	NA	NA	intron (ALG5, intron 5 of 8)	NA	22950	ALG5								
chr13	37001253	37001605	Interval_325	1	1	TRUE	FALSE	4.22412	NA	10.40605	NA	14.87683	NA	37001253	NA	37001605	NA	238	NA	NA	intron (EXOSC8, intron 1 of 9)	NA	1056	EXOSC8								
chr13	37899820	37900232	Interval_326	2	2	TRUE	TRUE	9.96218	6.68204	41.83741	6.11611	47.10777	11.19551	37899820	37899966	37900232	37900052	176	24	NA	Intergenic	NA	-30224	TRPC4								
chr13	42548706	42548949	Interval_327	1	1	TRUE	FALSE	6.44902	NA	8.49165	NA	12.87891	NA	42548706	NA	42548949	NA	59	NA	NA	Intergenic	NA	-25327	TNFSF11								
chr13	80444283	80444488	Interval_328	1	1	TRUE	FALSE	5.69853	NA	6.60525	NA	10.87252	NA	80444283	NA	80444488	NA	109	NA	NA	Intergenic	NA	-104769	SPRY2								
chr13	87124029	87124430	Interval_329	1	1	TRUE	FALSE	6.55073	NA	10.95773	NA	15.45244	NA	87124029	NA	87124430	NA	298	NA	NA	Intergenic	NA	494510	MIR4500								
chr13	88014590	88014895	Interval_330	1	1	TRUE	FALSE	7.07353	NA	15.95479	NA	20.62834	NA	88014590	NA	88014895	NA	149	NA	NA	Intergenic	NA	-204223	LINC00397								
chr13	99231722	99232053	Interval_331	1	1	TRUE	FALSE	8.84191	NA	19.79123	NA	24.58018	NA	99231722	NA	99232053	NA	160	NA	NA	intron (UBAC2, intron 1 of 8)	NA	26540	GPR18								
chr13	99312550	99312805	Interval_332	1	1	TRUE	FALSE	6.67682	NA	9.42287	NA	13.85202	NA	99312550	NA	99312805	NA	136	NA	NA	intron (UBAC2, intron 4 of 8)	NA	-5183	GPR183								
chr14	16093230	16093602	Interval_333	1	1	TRUE	FALSE	4.45049	NA	3.60775	NA	7.66459	NA	16093230	NA	16093602	NA	116	NA	NA	Intergenic	NA	-2507701	OR11H12								
chr14	20935670	20935959	Interval_334	1	1	TRUE	FALSE	8.26767	NA	16.24558	NA	20.92335	NA	20935670	NA	20935959	NA	176	NA	NA	Intergenic	NA	16474	ECRP								
chr14	21263273	21263725	Interval_335	1	1	TRUE	FALSE	16.0973	NA	54.34227	NA	59.85003	NA	21263273	NA	21263725	NA	227	NA	NA	intron (HNRNPC, intron 1 of 8)	NA	5980	HNRNPC								
chr14	24114459	24114976	Interval_336	2	2	TRUE	TRUE	14.58882	10.97322	42.354	13.57422	47.63459	18.93244	24114459	24114693	24114976	24114936	216	40	NA	promoter-TSS (DCAF11)	NA	6	NRL								
chr14	31229563	31230071	Interval_337	1	1	TRUE	FALSE	3.41597	NA	3.00137	NA	6.99767	NA	31229563	NA	31230071	NA	355	NA	NA	Intergenic	NA	-22334	HECTD1								
chr14	31273938	31274282	Interval_338	1	1	TRUE	FALSE	4.23987	NA	5.5886	NA	9.79599	NA	31273938	NA	31274282	NA	171	NA	NA	Intergenic	NA	-66627	HECTD1								
chr14	39841266	39841556	Interval_339	1	1	TRUE	FALSE	4.17137	NA	3.90997	NA	7.99138	NA	39841266	NA	39841556	NA	179	NA	NA	Intergenic	NA	-408911	FBXO33								
chr14	40320612	40320983	Interval_340	2	2	TRUE	TRUE	14.4222	6.58828	39.04966	4.64592	44.26049	9.63061	40320612	40320722	40320983	40320796	154	62	NA	Intergenic	NA	-633913	LOC644919								
chr14	52692288	52692585	Interval_341	1	1	TRUE	FALSE	8.58017	NA	17.96294	NA	22.70308	NA	52692288	NA	52692585	NA	144	NA	NA	intron (ERO1L, intron 1 of 15)	NA	3264	ERO1L								
chr14	52742617	52742818	Interval_342	1	1	TRUE	FALSE	5.99341	NA	7.58669	NA	11.92579	NA	52742617	NA	52742818	NA	76	NA	NA	intron (STYX, intron 2 of 11)	NA	12553	STYX								
chr14	54908212	54908721	Interval_343	1	1	TRUE	FALSE	10.43392	NA	33.20605	NA	38.30268	NA	54908212	NA	54908721	NA	247	NA	NA	Intergenic	NA	-5643	GCH1								
chr14	56915670	56916018	Interval_344	1	1	TRUE	FALSE	7.13243	NA	10.37397	NA	14.84424	NA	56915670	NA	56916018	NA	130	NA	NA	intron (OTX2-AS1, intron 3 of 3)	NA	102661	OTX2-AS1								
chr14	58749185	58749438	Interval_345	1	1	TRUE	FALSE	4.64142	NA	4.32818	NA	8.44714	NA	58749185	NA	58749438	NA	149	NA	NA	intron (LOC102723725, intron 2 of 2)	NA	561	LOC102723725								
chr14	64654208	64654511	Interval_346	1	1	TRUE	FALSE	6.02189	NA	13.91226	NA	18.51631	NA	64654208	NA	64654511	NA	137	NA	NA	Intergenic	NA	49890	LOC101927856								
chr14	64673746	64674220	Interval_347	2	2	TRUE	TRUE	39.81194	23.67846	201.94441	45.03517	211.43547	51.43176	64673746	64673831	64674220	64674198	255	167	NA	Intergenic	NA	30267	LOC101927856								
chr14	71555783	71556035	Interval_348	1	1	TRUE	FALSE	5.59608	NA	7.47763	NA	11.79668	NA	71555783	NA	71556035	NA	91	NA	NA	intron (SIPA1L1, intron 1 of 21)	NA	43097	SIPA1L1								
chr14	81427377	81427676	Interval_349	1	1	TRUE	FALSE	10.21876	NA	24.23292	NA	29.13081	NA	81427377	NA	81427676	NA	153	NA	NA	promoter-TSS (STON2)	NA	-315	STON2								
chr14	81772472	81772677	Interval_350	1	1	TRUE	FALSE	4.62658	NA	3.45799	NA	7.4968	NA	81772472	NA	81772677	NA	113	NA	NA	Intergenic	NA	-29502	LOC102724294								
chr14	84036789	84037233	Interval_351	2	2	TRUE	TRUE	12.46961	8.05234	35.53904	7.39759	40.68121	12.54761	84036789	84036954	84037233	84037055	246	51	NA	Intergenic	NA	-122978	LOC102724338								
chr14	85599966	85600199	Interval_352	1	1	TRUE	FALSE	5.72252	NA	8.31236	NA	12.68758	NA	85599966	NA	85600199	NA	133	NA	NA	intron (FLRT2, intron 1 of 1)	NA	50444	LOC102724348								
chr14	87626923	87627167	Interval_353	1	1	TRUE	FALSE	5.13886	NA	5.18276	NA	9.36944	NA	87626923	NA	87627167	NA	151	NA	NA	Intergenic	NA	366226	GALC								
chr14	88299999	88300432	Interval_354	1	1	TRUE	FALSE	8.53632	NA	20.97428	NA	25.79792	NA	88299999	NA	88300432	NA	290	NA	NA	intron (KCNK10, intron 1 of 6)	NA	23033	KCNK10								
chr14	92414727	92414923	Interval_355	1	1	TRUE	FALSE	4.74902	NA	7.65972	NA	12.00288	NA	92414727	NA	92414923	NA	110	NA	NA	intron (SLC24A4, intron 1 of 12)	NA	91665	SLC24A4								
chr14	99420911	99420980	Interval_356	1	1	FALSE	TRUE	NA	5.52899	NA	5.00468	NA	10.01104	NA	99420911	NA	99420980	NA	48	NA	intron (SETD3, intron 5 of 11)	NA	59945	SETD3								
chr14	103121938	103122498	Interval_357	3	2	TRUE	TRUE	22.58897	7.00967;11.17063	90.37228	5.40251;13.95395	96.51935	10.4277;19.32421	103121976	103121938;103122152	103122498	103122053;103122316	245	49;63	NA	intron (LOC102723726, intron 1 of 3)	NA	866	LOC102723726								
chr14	103198738	103199155	Interval_358	1	1	TRUE	FALSE	15.52451	NA	51.73572	NA	57.19809	NA	103198738	NA	103199155	NA	181	NA	NA	Intergenic	NA	-9919	LINC00605								
chr14	105995363	105995657	Interval_359	1	1	TRUE	FALSE	7.69632	NA	14.73274	NA	19.36886	NA	105995363	NA	105995657	NA	115	NA	NA	intron (LOC102723435, intron 2 of 2)	NA	8786	LOC102723435								
chr14_GL000225v1_random	25584	25657	Interval_360	1	1	FALSE	TRUE	NA	7.8199	NA	14.15744	NA	19.53279	NA	25584	NA	25657	NA	22	NA	Intergenic	NA	-10668	LOC100287823								
chr14_GL000225v1_random	68169	68238	Interval_361	1	1	FALSE	TRUE	NA	10.58172	NA	24.41972	NA	30.10162	NA	68169	NA	68238	NA	17	NA	Intergenic	NA	31915	LOC100287823								
chr14_GL000225v1_random	70859	70932	Interval_362	1	1	FALSE	TRUE	NA	5.89006	NA	7.05139	NA	12.17692	NA	70859	NA	70932	NA	23	NA	Intergenic	NA	34607	LOC100287823								
chr14_GL000225v1_random	71163	71235	Interval_363	1	1	FALSE	TRUE	NA	6.2407	NA	8.0797	NA	13.24654	NA	71163	NA	71235	NA	20	NA	Intergenic	NA	34910	LOC100287823								
chr14_GL000225v1_random	85631	85719	Interval_364	1	1	FALSE	TRUE	NA	5.98922	NA	34.11108	NA	40.1307	NA	85631	NA	85719	NA	38	NA	Intergenic	NA	49386	LOC100287823								
chr14_GL000225v1_random	120601	120670	Interval_365	1	1	FALSE	TRUE	NA	4.85232	NA	7.01406	NA	12.13929	NA	120601	NA	120670	NA	51	NA	Intergenic	NA	84347	LOC100287823								
chr14_GL000225v1_random	131695	131788	Interval_366	1	1	FALSE	TRUE	NA	8.44301	NA	35.64178	NA	41.71762	NA	131695	NA	131788	NA	51	NA	Intergenic	NA	95453	LOC100287823								
chr14_GL000225v1_random	133726	133859	Interval_367	1	1	FALSE	TRUE	NA	3.27181	NA	6.41346	NA	11.50675	NA	133726	NA	133859	NA	26	NA	Intergenic	NA	97504	LOC100287823								
chr14_KI270722v1_random	187846	188122	Interval_368	1	1	TRUE	FALSE	4.4454	NA	6.44852	NA	10.71292	NA	187846	NA	188122	NA	130	NA	NA	NA	NA	NA	NA								
chr14_KI270725v1_random	100480	100676	Interval_369	1	1	TRUE	FALSE	5.99341	NA	7.58669	NA	11.92579	NA	100480	NA	100676	NA	124	NA	NA	NA	NA	NA	NA								
chr15	40593670	40594076	Interval_370	1	1	TRUE	FALSE	5.99341	NA	7.58669	NA	11.92579	NA	40593670	NA	40594076	NA	149	NA	NA	promoter-TSS (TRNAS18)	NA	33	TRNAS18								
chr15	41215643	41216008	Interval_371	1	1	TRUE	FALSE	11.44415	NA	27.70999	NA	32.68116	NA	41215643	NA	41216008	NA	204	NA	NA	exon (EXD1, exon 4 of 10)	NA	14917	EXD1								
chr15	50065354	50065686	Interval_372	1	1	TRUE	FALSE	5.83246	NA	6.93579	NA	11.22949	NA	50065354	NA	50065686	NA	178	NA	NA	intron (ATP8B4, intron 3 of 27)	NA	53702	ATP8B4								
chr15	50135329	50135545	Interval_373	1	1	TRUE	FALSE	5.39333	NA	8.25496	NA	12.62006	NA	50135329	NA	50135545	NA	59	NA	NA	Intergenic	NA	-16215	ATP8B4								
chr15	51846478	51846852	Interval_374	1	1	TRUE	FALSE	6.46255	NA	13.25766	NA	17.83555	NA	51846478	NA	51846852	NA	162	NA	NA	intron (TMOD3, intron 1 of 9)	NA	11625	TMOD3								
chr15	52440474	52440699	Interval_375	1	1	TRUE	FALSE	5.02328	NA	5.85255	NA	10.08017	NA	52440474	NA	52440699	NA	152	NA	NA	intron (MYO5A, intron 1 of 39)	NA	88295	MYO5A								
chr15	54150367	54150726	Interval_376	2	2	TRUE	TRUE	16.95627	16.25509	50.60479	25.65279	56.03891	31.37145	54150367	54150392	54150726	54150664	162	150	NA	intron (UNC13C, intron 4 of 32)	NA	172185	UNC13C								
chr15	55106255	55106489	Interval_377	1	1	TRUE	FALSE	6.9326	NA	11.87505	NA	16.40859	NA	55106255	NA	55106489	NA	116	NA	NA	Intergenic	NA	90661	RSL24D1								
chr15	56038183	56038375	Interval_378	1	1	TRUE	FALSE	5.56165	NA	6.8319	NA	11.12141	NA	56038183	NA	56038375	NA	107	NA	NA	Intergenic	NA	-44533	NEDD4								
chr15	56043620	56043937	Interval_379	1	1	TRUE	FALSE	4.70732	NA	4.44784	NA	8.57161	NA	56043620	NA	56043937	NA	150	NA	NA	Intergenic	NA	-50033	NEDD4								
chr15	63610294	63610648	Interval_380	1	1	TRUE	FALSE	7.31446	NA	13.76861	NA	18.36732	NA	63610294	NA	63610648	NA	99	NA	NA	intron (HERC1, intron 77 of 77)	NA	-9644	USP3-AS1								
chr15	64101127	64101359	Interval_381	1	1	TRUE	FALSE	4.78235	NA	5.97894	NA	10.22378	NA	64101127	NA	64101359	NA	133	NA	NA	intron (SNX1, intron 1 of 14)	NA	5359	SNX1								
chr15	65787815	65788074	Interval_382	1	1	TRUE	FALSE	9.08274	NA	18.69128	NA	23.44533	NA	65787815	NA	65788074	NA	125	NA	NA	intron (DENND4A, intron 1 of 32)	NA	4210	DENND4A								
chr15	67720551	67720825	Interval_383	1	1	TRUE	FALSE	5.89461	NA	13.08537	NA	17.65711	NA	67720551	NA	67720825	NA	139	NA	NA	intron (MAP2K5, intron 16 of 20)	NA	-99016	SKOR1								
chr15	69610373	69610627	Interval_384	1	1	TRUE	FALSE	6.4923	NA	10.84725	NA	15.33273	NA	69610373	NA	69610627	NA	120	NA	NA	Intergenic	NA	48780	RP11-279F6.1								
chr15	70486756	70487048	Interval_385	1	1	TRUE	FALSE	5.94722	NA	11.39476	NA	15.904	NA	70486756	NA	70487048	NA	144	NA	NA	Intergenic	NA	99704	LOC101929151								
chr15	71279265	71279459	Interval_386	1	1	TRUE	FALSE	5.23755	NA	6.33963	NA	10.60011	NA	71279265	NA	71279459	NA	104	NA	NA	intron (THSD4, intron 6 of 17)	NA	-90346	RP11-673C5.2								
chr15	73400244	73400691	Interval_387	2	2	TRUE	TRUE	9.6702	9.18766	28.89264	9.69002	33.89529	14.92762	73400244	73400418	73400691	73400669	269	99	NA	Intergenic	NA	-31204	HCN4								
chr15	74512310	74512494	Interval_388	1	1	TRUE	FALSE	4.85438	NA	4.22646	NA	8.33364	NA	74512310	NA	74512494	NA	87	NA	NA	intron (LOC102723714, intron 2 of 2)	NA	7188	LOC102723714								
chr15	76006477	76006787	Interval_389	1	1	TRUE	FALSE	10.3217	NA	21.98326	NA	26.82945	NA	76006477	NA	76006787	NA	155	NA	NA	intron (NRG4, intron 3 of 5)	NA	5812	NRG4								
chr15	78453436	78453652	Interval_390	1	1	TRUE	FALSE	5.97914	NA	8.31179	NA	12.68628	NA	78453436	NA	78453652	NA	118	NA	NA	intron (IREB2, intron 2 of 21)	NA	15368	IREB2								
chr15	79971059	79971444	Interval_391	1	1	TRUE	FALSE	7.0402	NA	19.14043	NA	23.90889	NA	79971059	NA	79971444	NA	157	NA	NA	promoter-TSS (BCL2A1)	NA	49	BCL2A1								
chr15	80711151	80711405	Interval_392	1	1	TRUE	FALSE	6.01518	NA	11.04531	NA	15.54099	NA	80711151	NA	80711405	NA	120	NA	NA	intron (ABHD17C, intron 1 of 2)	NA	15967	ABHD17C								
chr15	82128861	82129144	Interval_393	1	1	TRUE	FALSE	5.5378	NA	5.85255	NA	10.08339	NA	82128861	NA	82129144	NA	115	NA	NA	Intergenic	NA	-31246	LOC101929714								
chr15	85483000	85483223	Interval_394	1	1	TRUE	FALSE	6.67153	NA	9.41879	NA	13.84232	NA	85483000	NA	85483223	NA	89	NA	NA	intron (AKAP13, intron 1 of 38)	NA	43092	LOC101929656								
chr15	85626024	85626208	Interval_395	1	1	TRUE	FALSE	4.68867	NA	4.01508	NA	8.09987	NA	85626024	NA	85626208	NA	99	NA	NA	intron (AKAP13, intron 1 of 28)	NA	-99912	LOC101929656								
chr15	87764982	87765343	Interval_396	2	2	TRUE	TRUE	9.97569	6.5578	29.96203	4.98153	34.9842	9.98405	87764982	87765085	87765343	87765254	181	50	NA	Intergenic	NA	104920	LOC101929724								
chr15	89335059	89335288	Interval_397	1	1	TRUE	FALSE	3.60343	NA	3.08621	NA	7.09102	NA	89335059	NA	89335288	NA	52	NA	NA	promoter-TSS (POLG)	NA	101	TRNAR22								
chr15	90097581	90097880	Interval_398	1	1	TRUE	FALSE	11.34291	NA	31.23942	NA	36.28691	NA	90097581	NA	90097880	NA	134	NA	NA	intron (IDH2, intron 1 of 10)	NA	4745	IDH2								
chr15	95559855	95560260	Interval_399	2	2	TRUE	TRUE	11.80863	9.60157	41.06979	10.60552	46.32773	15.87254	95559855	95559995	95560260	95560108	218	51	NA	Intergenic	NA	126965	LINC00924								
chr15	96720222	96720632	Interval_400	1	1	TRUE	FALSE	7.58804	NA	12.33428	NA	16.88289	NA	96720222	NA	96720632	NA	152	NA	NA	Intergenic	NA	61227	SPATA8-AS1								
chr15	98405038	98405327	Interval_401	1	1	TRUE	FALSE	5.38546	NA	10.6752	NA	15.15365	NA	98405038	NA	98405327	NA	149	NA	NA	Intergenic	NA	109199	FAM169B								
chr16	4973249	4973444	Interval_402	1	1	TRUE	FALSE	5.49334	NA	8.93322	NA	13.33212	NA	4973249	NA	4973444	NA	100	NA	NA	intron (SEC14L5, intron 2 of 15)	NA	15030	SEC14L5								
