chr	start	end	interval_id	num_peaks	num_samples	MV411_1_324_R1.bool	MV411_3_623_R1.bool	MV411_1_324_R1.fc	MV411_3_623_R1.fc	MV411_1_324_R1.qval	MV411_3_623_R1.qval	MV411_1_324_R1.pval	MV411_3_623_R1.pval	MV411_1_324_R1.start	MV411_3_623_R1.start	MV411_1_324_R1.end	MV411_3_623_R1.end	MV411_1_324_R1.summit	MV411_3_623_R1.summit	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
chr19	39398352	39398556	Interval_128	1	1	TRUE	FALSE	5.90103	NA	5.01161	NA	9.92146	NA	39398352	NA	39398556	NA	106	NA	NA	exon (MED29, exon 4 of 4)	NA	7131	MED29								
chr19	40143755	40143918	Interval_129	1	1	TRUE	FALSE	6.41041	NA	5.12978	NA	10.05212	NA	40143755	NA	40143918	NA	110	NA	NA	Intergenic	NA	-52905	ZNF780A								
chr19	40848877	40848944	Interval_130	1	1	FALSE	TRUE	NA	8.22984	NA	7.27287	NA	13.10685	NA	40848877	NA	40848944	NA	45	NA	intron (CYP2A6, intron 2 of 8)	NA	1536	CYP2A6								
chr19	40849100	40849149	Interval_131	1	1	FALSE	TRUE	NA	6.36099	NA	3.69736	NA	9.21054	NA	40849100	NA	40849149	NA	35	NA	intron (CYP2A6, intron 2 of 8)	NA	1322	CYP2A6								
chr19	41121146	41121302	Interval_132	1	1	TRUE	FALSE	8.14786	NA	8.82775	NA	13.97078	NA	41121146	NA	41121302	NA	46	NA	NA	intron (CYP2F1, intron 3 of 7)	NA	5043	CYP2F1								
chr19	45428756	45429023	Interval_133	1	1	TRUE	FALSE	7.47464	NA	8.98381	NA	14.14682	NA	45428756	NA	45429023	NA	147	NA	NA	intron (ERCC1, intron 1 of 8)	NA	-7764	MIR6088								
chr19	45439845	45440010	Interval_134	1	1	TRUE	FALSE	7.39052	NA	6.94495	NA	11.98133	NA	45439845	NA	45440010	NA	106	NA	NA	intron (ERCC1, intron 1 of 8)	NA	3274	MIR6088								
chr19	47113304	47113525	Interval_135	1	1	TRUE	FALSE	8.87595	NA	10.77571	NA	16.01318	NA	47113304	NA	47113525	NA	111	NA	NA	promoter-TSS (ZC3H4)	NA	-1186	ZC3H4								
chr19	47226047	47226442	Interval_136	1	1	TRUE	FALSE	8.11662	NA	8.40971	NA	13.53483	NA	47226047	NA	47226442	NA	279	NA	NA	promoter-TSS (MIR3190)	NA	-697	MIR3190								
chr19	47849566	47849613	Interval_137	1	1	FALSE	TRUE	NA	5.06452	NA	1.55398	NA	6.7234	NA	47849566	NA	47849613	NA	26	NA	Intergenic	NA	27748	CRX								
chr19	48325232	48325472	Interval_138	1	1	TRUE	FALSE	7.24442	NA	10.77792	NA	16.01546	NA	48325232	NA	48325472	NA	98	NA	NA	promoter-TSS (EMP3)	NA	-20	EMP3								
chr19	52028579	52028754	Interval_139	1	1	TRUE	FALSE	5.52635	NA	3.06719	NA	7.79612	NA	52028579	NA	52028754	NA	74	NA	NA	promoter-TSS (ZNF614)	NA	-240	ZNF614								
chr19	54133777	54133833	Interval_140	1	1	FALSE	TRUE	NA	4.25145	NA	13.03996	NA	19.25408	NA	54133777	NA	54133833	NA	35	NA	Intergenic	NA	-3915	CNOT3								
chr19	54373867	54374038	Interval_141	1	1	TRUE	FALSE	6.23326	NA	4.57947	NA	9.45566	NA	54373867	NA	54374038	NA	121	NA	NA	Intergenic	NA	-8839	LAIR1								
chr2	32485003	32485257	Interval_142	1	1	TRUE	FALSE	18.37509	NA	31.99349	NA	38.08844	NA	32485003	NA	32485257	NA	147	NA	NA	intron (BIRC6, intron 38 of 72)	NA	-47023	MIR558								
chr2	42118212	42118619	Interval_143	1	1	TRUE	FALSE	14.06696	NA	20.67027	NA	26.36537	NA	42118212	NA	42118619	NA	264	NA	NA	Intergenic	NA	-50942	EML4								
chr2	43046756	43046837	Interval_144	1	1	FALSE	TRUE	NA	7.3775	NA	5.66679	NA	11.36747	NA	43046756	NA	43046837	NA	55	NA	Intergenic	NA	-7250	LOC102723854								
chr2	60462154	60462233	Interval_145	1	1	FALSE	TRUE	NA	7.59677	NA	6.01363	NA	11.75462	NA	60462154	NA	60462233	NA	76	NA	exon (BCL11A, exon 4 of 5)	NA	-60077	LOC102724142								
chr2	60462316	60462419	Interval_146	1	1	FALSE	TRUE	NA	7.59677	NA	6.01363	NA	11.75462	NA	60462316	NA	60462419	NA	78	NA	exon (BCL11A, exon 4 of 5)	NA	-60251	LOC102724142								
chr2	60468742	60468800	Interval_147	1	1	FALSE	TRUE	NA	6.38918	NA	3.70036	NA	9.2172	NA	60468742	NA	60468800	NA	18	NA	exon (BCL11A, exon 3 of 5)	NA	58924	LOC102724155								
chr2	60546128	60546260	Interval_148	1	1	FALSE	TRUE	NA	8.50247	NA	7.62449	NA	13.47445	NA	60546128	NA	60546260	NA	88	NA	exon (BCL11A, exon 2 of 5)	NA	7304	BCL11A								
chr2	83022830	83023008	Interval_149	1	1	TRUE	FALSE	8.03826	NA	7.48736	NA	12.56497	NA	83022830	NA	83023008	NA	56	NA	NA	Intergenic	NA	166116	LOC1720								
chr2	83126239	83126513	Interval_150	1	1	FALSE	TRUE	NA	11.86676	NA	14.49945	NA	20.79156	NA	83126239	NA	83126513	NA	61	NA	Intergenic	NA	269573	LOC1720								
chr2	88181093	88181185	Interval_151	1	1	FALSE	TRUE	NA	17.05846	NA	26.3089	NA	33.09236	NA	88181093	NA	88181185	NA	51	NA	intron (THNSL2, intron 4 of 4)	NA	8000	THNSL2								
chr2	88181456	88181600	Interval_152	1	1	FALSE	TRUE	NA	20.76683	NA	35.41452	NA	42.45531	NA	88181456	NA	88181600	NA	37	NA	intron (THNSL2, intron 4 of 4)	NA	8389	THNSL2								
chr2	92081185	92081448	Interval_153	1	1	TRUE	FALSE	5.85961	NA	15.13892	NA	20.5741	NA	92081185	NA	92081448	NA	135	NA	NA	Intergenic	NA	140184	ACTR3BP2								
chr2	96533598	96533833	Interval_154	1	1	TRUE	FALSE	12.15797	NA	17.83648	NA	23.40588	NA	96533598	NA	96533833	NA	101	NA	NA	Intergenic	NA	-3011	ARID5A								
chr2	100184553	100184703	Interval_155	1	1	TRUE	FALSE	6.21131	NA	4.29119	NA	9.14992	NA	100184553	NA	100184703	NA	84	NA	NA	Intergenic	NA	-23626	LINC01104								
chr2	100192947	100193107	Interval_156	1	1	TRUE	FALSE	7.9053	NA	7.74003	NA	12.83392	NA	100192947	NA	100193107	NA	97	NA	NA	Intergenic	NA	-15227	LINC01104								
chr2	119352497	119352691	Interval_157	1	1	TRUE	FALSE	7.23493	NA	5.95731	NA	10.92826	NA	119352497	NA	119352691	NA	102	NA	NA	intron (C2orf76, intron 1 of 6)	NA	-12238	C2orf76								
chr2	156334683	156334840	Interval_158	1	1	TRUE	FALSE	7.60349	NA	6.73814	NA	11.76662	NA	156334683	NA	156334840	NA	45	NA	NA	Intergenic	NA	-2042	NR4A2								
chr2	156342470	156342639	Interval_159	1	1	TRUE	FALSE	9.74232	NA	11.10583	NA	16.35402	NA	156342470	NA	156342639	NA	63	NA	NA	Intergenic	NA	-9835	NR4A2								
chr2	181697679	181697829	Interval_160	1	1	TRUE	FALSE	6.56472	NA	6.02571	NA	11.00513	NA	181697679	NA	181697829	NA	58	NA	NA	Intergenic	NA	-17089	NEUROD1								
chr2	187982771	187983012	Interval_161	1	1	TRUE	FALSE	7.34063	NA	6.55135	NA	11.57316	NA	187982771	NA	187983012	NA	68	NA	NA	Intergenic	NA	-308777	GULP1								
chr2	191020266	191020465	Interval_162	1	1	TRUE	FALSE	10.53991	NA	13.07781	NA	18.41641	NA	191020266	NA	191020465	NA	117	NA	NA	Intergenic	NA	-6116	STAT1								
chr2	191436506	191436667	Interval_163	1	1	TRUE	FALSE	6.66166	NA	4.86421	NA	9.75775	NA	191436506	NA	191436667	NA	125	NA	NA	Intergenic	NA	191059	MYO1B								
chr2	195650602	195650839	Interval_164	2	2	TRUE	TRUE	14.8444	7.09909	23.26611	4.96277	29.08675	10.60753	195650602	195650648	195650839	195650695	106	18	NA	Intergenic	NA	-6407	SLC39A10								
chr2	207166193	207166461	Interval_165	2	2	TRUE	TRUE	10.16395	6.42647	12.82974	3.77145	18.1566	9.29298	207166193	207166234	207166461	207166281	146	8	NA	promoter-TSS (KLF7)	NA	-73	MIR7845								
chr2	219279100	219279428	Interval_166	1	1	TRUE	FALSE	23.5598	NA	46.76891	NA	53.05658	NA	219279100	NA	219279428	NA	168	NA	NA	promoter-TSS (DNAJB2)	NA	-54	DNAJB2								
chr2	223586365	223586515	Interval_167	1	1	TRUE	FALSE	8.23711	NA	8.01614	NA	13.11989	NA	223586365	NA	223586515	NA	64	NA	NA	Intergenic	NA	16059	SCG2								
chr2	226772822	226773011	Interval_168	1	1	TRUE	FALSE	9.36906	NA	11.99049	NA	17.28119	NA	226772822	NA	226773011	NA	107	NA	NA	intron (IRS1, intron 1 of 1)	NA	26912	IRS1								
chr2	239222398	239222629	Interval_169	1	1	TRUE	FALSE	5.41108	NA	2.88822	NA	7.6092	NA	239222398	NA	239222629	NA	93	NA	NA	intron (HDAC4, intron 3 of 26)	NA	-27057	MGC16025								
chr2	239240528	239240698	Interval_170	1	1	TRUE	FALSE	6.77597	NA	5.40151	NA	10.34432	NA	239240528	NA	239240698	NA	56	NA	NA	intron (HDAC4, intron 2 of 26)	NA	-40860	LOC102723762								
chr20	373522	373728	Interval_171	1	1	TRUE	FALSE	9.59929	NA	11.51872	NA	16.78735	NA	373522	NA	373728	NA	110	NA	NA	Intergenic	NA	-7039	TRIB3								
chr20	6700993	6701240	Interval_172	1	1	TRUE	FALSE	12.00952	NA	16.3043	NA	21.79044	NA	6700993	NA	6701240	NA	132	NA	NA	Intergenic	NA	-66981	BMP2								
chr20	8018240	8018438	Interval_173	1	1	FALSE	TRUE	NA	10.12903	NA	11.25498	NA	17.34704	NA	8018240	NA	8018438	NA	95	NA	intron (TMX4, intron 1 of 7)	NA	1407	TMX4								
chr20	12053332	12053603	Interval_174	1	1	TRUE	FALSE	7.50397	NA	6.81481	NA	11.84726	NA	12053332	NA	12053603	NA	112	NA	NA	Intergenic	NA	135603	BTBD3								
chr20	12172347	12172497	Interval_175	1	1	TRUE	FALSE	8.04072	NA	7.68479	NA	12.77102	NA	12172347	NA	12172497	NA	42	NA	NA	Intergenic	NA	254557	BTBD3								
chr20	18513324	18513508	Interval_176	1	1	TRUE	FALSE	7.34063	NA	6.55135	NA	11.57316	NA	18513324	NA	18513508	NA	101	NA	NA	intron (SEC23B, intron 3 of 19)	NA	5872	SEC23B								
chr20	23334285	23334465	Interval_177	1	1	TRUE	FALSE	7.85347	NA	7.37884	NA	12.44424	NA	23334285	NA	23334465	NA	65	NA	NA	Intergenic	NA	-16361	NXT1								
chr20	33262303	33262442	Interval_178	1	1	FALSE	TRUE	NA	6.02065	NA	3.8883	NA	9.42619	NA	33262303	NA	33262442	NA	104	NA	Intergenic	NA	-20762	BPIFB1								
chr20	33731943	33732433	Interval_179	1	1	TRUE	FALSE	49.90565	NA	148.73595	NA	155.96211	NA	33731943	NA	33732433	NA	236	NA	NA	intron (ZNF341, intron 1 of 13)	NA	428	ZNF341								
chr20	58907818	58908165	Interval_180	2	2	TRUE	TRUE	36.98312	8.8358	102.17127	8.35124	108.93716	14.2314	58907818	58907873	58908165	58908078	189	61	NA	intron (GNAS, intron 5 of 11)	NA	18702	GNAS								
chr21	21406956	21407127	Interval_181	1	1	TRUE	FALSE	10.71768	NA	13.09491	NA	18.43834	NA	21406956	NA	21407127	NA	78	NA	NA	intron (NCAM2, intron 6 of 14)	NA	330277	LINC00317								
chr21	29065055	29065205	Interval_182	1	1	TRUE	FALSE	7.14436	NA	5.79865	NA	10.76217	NA	29065055	NA	29065205	NA	43	NA	NA	intron (CCT8, intron 7 of 15)	NA	8667	CCT8								
chr21	32771675	32771886	Interval_183	1	1	FALSE	TRUE	NA	20.89112	NA	37.89916	NA	44.99926	NA	32771675	NA	32771886	NA	146	NA	promoter-TSS (PAXBP1)	NA	6	PAXBP1								
chr21	32771964	32772147	Interval_184	1	1	FALSE	TRUE	NA	17.80014	NA	28.09593	NA	34.93087	NA	32771964	NA	32772147	NA	69	NA	promoter-TSS (PAXBP1)	NA	-44	C21orf49								
chr22	17483975	17484430	Interval_185	2	2	TRUE	TRUE	18.32328	8.77342	31.38581	8.16708	37.46923	14.04074	17483975	17484145	17484430	17484309	226	124	NA	intron (CECR2, intron 2 of 18)	NA	9637	CECR2								
chr22	22928908	22929082	Interval_186	1	1	TRUE	FALSE	7.96476	NA	7.55729	NA	12.63781	NA	22928908	NA	22929082	NA	71	NA	NA	Intergenic	NA	41215	IGLL5								
chr22	29658283	29658510	Interval_187	1	1	TRUE	FALSE	13.3061	NA	19.31001	NA	24.9439	NA	29658283	NA	29658510	NA	103	NA	NA	intron (NF2, intron 5 of 14)	NA	54841	NF2								
chr22	50276293	50276387	Interval_188	1	1	FALSE	TRUE	NA	5.69758	NA	2.55067	NA	7.91743	NA	50276293	NA	50276387	NA	70	NA	intron (PLXNB2, intron 36 of 37)	NA	-5990	MAPK11								
chr3	3632532	3632758	Interval_189	1	1	TRUE	FALSE	18.49435	NA	31.69946	NA	37.79319	NA	3632532	NA	3632758	NA	98	NA	NA	Intergenic	NA	-168225	LRRN1								
chr3	9087927	9088078	Interval_190	1	1	TRUE	FALSE	7.67474	NA	7.08892	NA	12.13703	NA	9087927	NA	9088078	NA	110	NA	NA	intron (SRGAP3, intron 3 of 21)	NA	-104979	AC037193.1								
chr3	16912639	16912735	Interval_191	1	1	FALSE	TRUE	NA	5.06452	NA	1.55398	NA	6.7234	NA	16912639	NA	16912735	NA	33	NA	intron (PLCL2, intron 1 of 5)	NA	13678	PLCL2								
chr3	18512105	18512359	Interval_192	1	1	TRUE	FALSE	15.8106	NA	27.0203	NA	32.97032	NA	18512105	NA	18512359	NA	115	NA	NA	Intergenic	NA	-14160	LOC101927777								
chr3	28308301	28308538	Interval_193	1	1	TRUE	FALSE	8.03826	NA	7.48736	NA	12.56497	NA	28308301	NA	28308538	NA	91	NA	NA	intron (CMC1, intron 5 of 6)	NA	-40528	ZCWPW2								
chr3	28952794	28952948	Interval_194	1	1	TRUE	FALSE	5.87481	NA	3.45073	NA	8.23422	NA	28952794	NA	28952948	NA	98	NA	NA	Intergenic	NA	-327989	RBMS3								
chr3	40623601	40623859	Interval_195	1	1	TRUE	FALSE	8.65923	NA	8.96625	NA	14.12834	NA	40623601	NA	40623859	NA	137	NA	NA	Intergenic	NA	98852	ZNF621								
chr3	40971554	40971861	Interval_196	1	1	TRUE	FALSE	13.31392	NA	22.35872	NA	28.14392	NA	40971554	NA	40971861	NA	109	NA	NA	Intergenic	NA	-227743	CTNNB1								
chr3	42072333	42072631	Interval_197	1	1	TRUE	FALSE	9.30244	NA	10.09465	NA	15.29902	NA	42072333	NA	42072631	NA	128	NA	NA	intron (TRAK1, intron 1 of 16)	NA	-76753	TRAK1								
chr3	49412132	49412351	Interval_198	1	1	TRUE	FALSE	9.59929	NA	11.51872	NA	16.78735	NA	49412132	NA	49412351	NA	112	NA	NA	promoter-TSS (TCTA)	NA	36	TCTA								
chr3	56995603	56995661	Interval_199	1	1	FALSE	TRUE	NA	6.51518	NA	3.93388	NA	9.47626	NA	56995603	NA	56995661	NA	42	NA	intron (ARHGEF3, intron 2 of 12)	NA	55592	ARHGEF3-AS1								
chr3	76554909	76555089	Interval_200	1	1	TRUE	FALSE	12.08226	NA	16.82303	NA	22.32791	NA	76554909	NA	76555089	NA	99	NA	NA	intron (ROBO2, intron 2 of 26)	NA	-154659	LOC102724949								
chr3	127729657	127729721	Interval_201	1	1	FALSE	TRUE	NA	7.963	NA	6.58943	NA	12.35775	NA	127729657	NA	127729721	NA	33	NA	intron (MGLL, intron 3 of 6)	NA	6663	MGLL								
chr3	138609381	138609745	Interval_202	1	1	FALSE	TRUE	NA	11.57817	NA	17.64269	NA	24.07002	NA	138609381	NA	138609745	NA	233	NA	intron (FAIM, intron 1 of 4)	NA	863	FAIM								
chr3	157160769	157160989	Interval_203	1	1	TRUE	FALSE	8.75296	NA	11.47785	NA	16.73917	NA	157160769	NA	157160989	NA	75	NA	NA	promoter-TSS (CCNL1)	NA	-738	CCNL1								
chr3	168024794	168024975	Interval_204	1	1	TRUE	FALSE	7.08438	NA	5.89402	NA	10.86263	NA	168024794	NA	168024975	NA	125	NA	NA	intron (GOLIM4, intron 12 of 14)	NA	71039	GOLIM4								
chr3	171851038	171851273	Interval_205	1	1	TRUE	FALSE	6.29443	NA	5.96745	NA	10.94018	NA	171851038	NA	171851273	NA	75	NA	NA	intron (TMEM212, intron 1 of 4)	NA	7807	TMEM212								
chr3	177335854	177336024	Interval_206	1	1	TRUE	FALSE	7.67474	NA	7.08892	NA	12.13703	NA	177335854	NA	177336024	NA	77	NA	NA	Intergenic	NA	41497	LINC00501								
chr3	194824758	194825130	Interval_207	1	1	TRUE	FALSE	15.7436	NA	25.80729	NA	31.71678	NA	194824758	NA	194825130	NA	125	NA	NA	Intergenic	NA	116523	AC090505.6								
chr4	2787347	2787701	Interval_208	1	1	TRUE	FALSE	20.89257	NA	41.42965	NA	47.6444	NA	2787347	NA	2787701	NA	142	NA	NA	Intergenic	NA	-5499	SH3BP2								
chr4	49709728	49709781	Interval_209	1	1	FALSE	TRUE	NA	3.08354	NA	9.97264	NA	15.99004	NA	49709728	NA	49709781	NA	20	NA	Intergenic	NA	-220431	LOC101060532								
chr4	49709928	49710035	Interval_210	1	1	FALSE	TRUE	NA	4.48694	NA	5.24661	NA	10.90412	NA	49709928	NA	49710035	NA	87	NA	Intergenic	NA	-220658	LOC101060532								
chr4	49711485	49711560	Interval_211	1	1	FALSE	TRUE	NA	2.62064	NA	1.54414	NA	6.67753	NA	49711485	NA	49711560	NA	73	NA	Intergenic	NA	-222199	LOC101060532								
chr4	87844127	87844290	Interval_212	1	1	TRUE	FALSE	8.13773	NA	7.84585	NA	12.94252	NA	87844127	NA	87844290	NA	86	NA	NA	intron (MEPE, intron 4 of 4)	NA	11240	MEPE								
chr4	123588831	123589041	Interval_213	1	1	TRUE	FALSE	8.45758	NA	8.63774	NA	13.77532	NA	123588831	NA	123589041	NA	101	NA	NA	Intergenic	NA	-63849	LINC01091								
chr4	128552973	128553244	Interval_214	1	1	FALSE	TRUE	NA	8.1584	NA	6.97895	NA	12.77811	NA	128552973	NA	128553244	NA	27	NA	intron (LOC101927259, intron 1 of 1)	NA	350	LOC101927259								
chr4	131426450	131426696	Interval_215	1	1	TRUE	FALSE	12.08226	NA	16.82303	NA	22.32791	NA	131426450	NA	131426696	NA	130	NA	NA	Intergenic	NA	-338464	RP11-614F17.2								
chr4	155676093	155676323	Interval_216	1	1	TRUE	FALSE	6.77597	NA	5.40151	NA	10.34432	NA	155676093	NA	155676323	NA	140	NA	NA	intron (GUCY1A3, intron 3 of 10)	NA	9210	GUCY1A3								
chr5	38831970	38832184	Interval_217	1	1	FALSE	TRUE	NA	9.49597	NA	9.89177	NA	15.90511	NA	38831970	NA	38832184	NA	97	NA	intron (CTD-2127H9.1, intron 1 of 3)	NA	13752	CTD-2127H9.1								
chr5	81751303	81751468	Interval_218	1	1	TRUE	FALSE	8.98041	NA	9.52454	NA	14.70349	NA	81751303	NA	81751468	NA	91	NA	NA	promoter-TSS (SSBP2)	NA	-133	SSBP2								
chr5	81851896	81852096	Interval_219	1	1	TRUE	FALSE	8.87074	NA	9.33019	NA	14.50516	NA	81851896	NA	81852096	NA	103	NA	NA	Intergenic	NA	-100743	SSBP2								
chr5	93581740	93581821	Interval_220	1	1	FALSE	TRUE	NA	5.79127	NA	2.71736	NA	8.10149	NA	93581740	NA	93581821	NA	9	NA	promoter-TSS (NR2F1-AS1)	NA	-461	NR2F1-AS1								
chr5	137754518	137754751	Interval_221	1	1	TRUE	FALSE	8.31532	NA	10.32336	NA	15.54562	NA	137754518	NA	137754751	NA	137	NA	NA	promoter-TSS (HNRNPA0)	NA	-285	HNRNPA0								
chr5	138753072	138753449	Interval_222	1	1	TRUE	FALSE	13.93973	NA	20.82257	NA	26.52474	NA	138753072	NA	138753449	NA	233	NA	NA	promoter-TSS (CTNNA1)	NA	122107	LRRTM2								
chr5	157100426	157100576	Interval_223	1	1	TRUE	FALSE	6.69855	NA	4.92419	NA	9.82675	NA	157100426	NA	157100576	NA	51	NA	NA	intron (HAVCR2, intron 3 of 6)	NA	8736	HAVCR2								
chr5	171676517	171676705	Interval_224	1	1	FALSE	TRUE	NA	8.33628	NA	9.17259	NA	15.12745	NA	171676517	NA	171676705	NA	104	NA	Intergenic	NA	-109204	SMIM23								
chr5	178467715	178467911	Interval_225	1	1	TRUE	FALSE	7.24935	NA	6.15778	NA	11.14512	NA	178467715	NA	178467911	NA	125	NA	NA	intron (COL23A1, intron 2 of 28)	NA	122759	COL23A1								
chr6	5050042	5050287	Interval_226	1	1	TRUE	FALSE	11.40523	NA	14.90277	NA	20.32634	NA	5050042	NA	5050287	NA	135	NA	NA	intron (LYRM4, intron 3 of 3)	NA	20193	LOC100129461								
chr6	12363670	12363908	Interval_227	1	1	TRUE	FALSE	8.87595	NA	10.77571	NA	16.01318	NA	12363670	NA	12363908	NA	93	NA	NA	Intergenic	NA	41418	LOC102724414								
chr6	25006638	25006919	Interval_228	1	1	TRUE	FALSE	16.08143	NA	26.39391	NA	32.32022	NA	25006638	NA	25006919	NA	141	NA	NA	intron (FAM65B, intron 1 of 21)	NA	29365	LOC102724765								
chr6	34236868	34237048	Interval_229	1	1	TRUE	FALSE	8.76371	NA	9.14557	NA	14.31359	NA	34236868	NA	34237048	NA	57	NA	NA	promoter-TSS (HMGA1)	NA	158	HMGA1								
chr6	36300074	36300171	Interval_230	1	1	FALSE	TRUE	NA	12.35519	NA	15.5888	NA	21.92816	NA	36300074	NA	36300171	NA	58	NA	intron (PNPLA1, intron 5 of 7)	NA	36762	C6orf222								
chr6	37697984	37698168	Interval_231	1	1	FALSE	TRUE	NA	10.12903	NA	11.25498	NA	17.34704	NA	37697984	NA	37698168	NA	156	NA	promoter-TSS (MDGA1)	NA	-1040	MDGA1								
chr6	37698228	37698447	Interval_232	1	1	FALSE	TRUE	NA	15.86761	NA	23.92833	NA	30.58686	NA	37698228	NA	37698447	NA	58	NA	promoter-TSS (MDGA1)	NA	-1302	MDGA1								
chr6	45681987	45682234	Interval_233	1	1	TRUE	FALSE	6.21131	NA	4.29119	NA	9.14992	NA	45681987	NA	45682234	NA	144	NA	NA	Intergenic	NA	-304060	SUPT3H								
chr6	46437739	46437929	Interval_234	1	1	TRUE	FALSE	7.34063	NA	6.55135	NA	11.57316	NA	46437739	NA	46437929	NA	106	NA	NA	intron (RCAN2, intron 2 of 4)	NA	53489	RCAN2								
chr6	61322903	61323192	Interval_235	1	1	TRUE	FALSE	2.69769	NA	5.42268	NA	10.36634	NA	61322903	NA	61323192	NA	158	NA	NA	Intergenic	NA	-251055	MTRNR2L9								
chr6	67896636	67896812	Interval_236	1	1	TRUE	FALSE	8.70812	NA	8.83817	NA	13.9874	NA	67896636	NA	67896812	NA	115	NA	NA	Intergenic	NA	-144199	LOC102723883								
chr6	127333767	127333917	Interval_237	1	1	TRUE	FALSE	7.60349	NA	6.73814	NA	11.76662	NA	127333767	NA	127333917	NA	78	NA	NA	intron (ECHDC1, intron 1 of 6)	NA	9767	ECHDC1								
chr6	134236081	134236250	Interval_238	1	1	TRUE	FALSE	6.68784	NA	6.94663	NA	11.98493	NA	134236081	NA	134236250	NA	93	NA	NA	intron (SGK1, intron 2 of 13)	NA	-60234	SGK1								
chr6	141483733	141483941	Interval_239	1	1	TRUE	FALSE	13.93973	NA	20.82257	NA	26.52474	NA	141483733	NA	141483941	NA	95	NA	NA	Intergenic	NA	604962	NMBR								
chr6	148657090	148657329	Interval_240	1	1	TRUE	FALSE	7.34063	NA	6.55135	NA	11.57316	NA	148657090	NA	148657329	NA	107	NA	NA	Intergenic	NA	-89718	UST								
chr6	158869670	158869913	Interval_241	1	1	TRUE	FALSE	10.50007	NA	13.79108	NA	19.16251	NA	158869670	NA	158869913	NA	106	NA	NA	promoter-TSS (C6orf99)	NA	-12160	OSTCP1								
chr6	159084663	159084823	Interval_242	1	1	TRUE	FALSE	9.37797	NA	10.22491	NA	15.44185	NA	159084663	NA	159084823	NA	95	NA	NA	Intergenic	NA	-22730	LOC101929094								
chr6	164108977	164109210	Interval_243	1	1	TRUE	FALSE	13.55194	NA	21.10639	NA	26.82512	NA	164108977	NA	164109210	NA	113	NA	NA	Intergenic	NA	-437610	LOC102724152								
chr6	167855857	167856070	Interval_244	1	1	TRUE	FALSE	6.21131	NA	4.29119	NA	9.14992	NA	167855857	NA	167856070	NA	146	NA	NA	intron (MLLT4, intron 1 of 33)	NA	28973	MLLT4								
chr7	6175805	6176011	Interval_245	1	1	TRUE	FALSE	12.09795	NA	16.45871	NA	21.95126	NA	6175805	NA	6176011	NA	79	NA	NA	intron (CYTH3, intron 5 of 12)	NA	70936	USP42								
chr7	17690094	17690244	Interval_246	1	1	TRUE	FALSE	6.21131	NA	4.29119	NA	9.14992	NA	17690094	NA	17690244	NA	77	NA	NA	Intergenic	NA	-131260	AC017060.1								
chr7	18495482	18495799	Interval_247	1	1	TRUE	FALSE	15.77946	NA	29.44726	NA	35.46974	NA	18495482	NA	18495799	NA	181	NA	NA	promoter-TSS (HDAC9)	NA	-621	HDAC9								
chr7	30430868	30431018	Interval_248	1	1	TRUE	FALSE	6.90352	NA	6.18828	NA	11.18853	NA	30430868	NA	30431018	NA	44	NA	NA	intron (NOD1, intron 9 of 10)	NA	-29108	LOC101928268								
chr7	30520707	30520851	Interval_249	1	1	FALSE	TRUE	NA	9.05373	NA	8.72526	NA	14.65819	NA	30520707	NA	30520851	NA	40	NA	Intergenic	NA	-15938	GGCT								
chr7	30520911	30521078	Interval_250	1	1	FALSE	TRUE	NA	11.39516	NA	14.04647	NA	20.30808	NA	30520911	NA	30521078	NA	18	NA	Intergenic	NA	-16154	GGCT								
chr7	41700728	41700900	Interval_251	1	1	FALSE	TRUE	NA	6.89896	NA	4.61786	NA	10.20968	NA	41700728	NA	41700900	NA	100	NA	intron (INHBA, intron 1 of 2)	NA	2294	INHBA								
chr7	41881855	41882056	Interval_252	1	1	TRUE	FALSE	7.78099	NA	7.26436	NA	12.31913	NA	41881855	NA	41882056	NA	82	NA	NA	Intergenic	NA	-178848	INHBA								
chr7	71442558	71442734	Interval_253	1	1	TRUE	FALSE	9.09283	NA	9.71809	NA	14.90906	NA	71442558	NA	71442734	NA	101	NA	NA	intron (WBSCR17, intron 5 of 10)	NA	-134938	MIR3914-1								
chr7	73123736	73123801	Interval_254	1	1	FALSE	TRUE	NA	17.05846	NA	26.3089	NA	33.09236	NA	73123736	NA	73123801	NA	28	NA	Intergenic	NA	-31155	LOC100093631								
chr7	77561443	77561648	Interval_255	1	1	TRUE	FALSE	7.73575	NA	6.96578	NA	12.0049	NA	77561443	NA	77561648	NA	101	NA	NA	intron (PTPN12, intron 1 of 16)	NA	23511	PTPN12								
chr7	87474516	87474666	Interval_256	1	1	TRUE	FALSE	6.80368	NA	5.22764	NA	10.15483	NA	87474516	NA	87474666	NA	89	NA	NA	intron (ABCB4, intron 2 of 26)	NA	1112	ABCB4								
chr7	92731794	92731947	Interval_257	1	1	TRUE	FALSE	7.60349	NA	6.73814	NA	11.76662	NA	92731794	NA	92731947	NA	38	NA	NA	intron (CDK6, intron 2 of 3)	NA	-30057	RNU6-10P								
